,PER,JOR,BLR,BRN,GIN,NLD,JAM,CSK,MAC,ITA,MHL,ETH,TUR,CYP,BHR,GEO,ESP,SVN,SLV,VCT,ZWE,YEM,ARG,LIE,CHN,LCA,LBY,MAR,PRY,COD,CYM,BEL,BGR,VEN,KOR,AUS,ARM,FRA,MDG,BOL,DNK,YUG,MWI,SDN,FIN,GUF,TTO,KGZ,LBN,ABW,PHL,URY,KAZ,SWE,BRA,CZE,UKR,ISL,COK,BHS,HRV,LBR,FRO,OMN,VNM,KWT,ZMB,HUN,ATG,GLP,AZE,ECU,JPN,HND,POL,MUS,THA,SVK,BMU,DEU,IRN,CHL,CMR,ISR,TZA,LUX,SYR,CHE,RUS,PYF,PNG,ROU,TUN,CAN,IRQ,SGP,EST,USSR,VUT,SWZ,TCD,MLI,NIC,CRI,SAU,COL,TWN,UGA,GHA,CCK,LKA,DOM,EGY,BRB,SUR,NGA,TCA,CIV,GRL,IDN,GUY,DZA,IND,HTI,NZL,MEX,KEN,ZAF,CUB,LVA,MRT,NCL,AUT,MYS,UZB,HKG,KNA,VGB,GTM,USA,GRC,IRL,GBR,MMR,PAK,NOR,PRT,MCO,MTQ,SMR,AND,PAN,ANT,LTU,MLT,SEN,AIA,ARE,NFK,BLZ
1975,0.037476818533324276,,,,,0.19959776097367615,0.01268860900279614,0.15521128365368256,,0.2085365223692684,,,0.0016610490264743758,,,,0.14184444294184043,,0.013295539326813962,,1.562518820456832e-16,,0.07693502181523419,0.06570718697119267,0.01268860900279614,,1.562518820456832e-16,1.562518820456832e-16,,,,0.17572203453684376,0.10886004796911783,1.562518820456832e-16,0.07896035259287432,0.18947989182731234,,0.236873192605883,,1.562518820456832e-16,0.1632271344650335,0.01268860900279614,0.024452080324729873,1.562518820456832e-16,0.16286623919175272,,0.022886420445049623,,0.02426106731262446,,0.034726670973122035,1.562518820456832e-16,,0.22231648170993074,0.08671636702024552,,,0.025621685156255288,,0.03456557615806629,,,,,0.01268860900279614,1.562518820456832e-16,1.562518820456832e-16,0.11015650969858744,,,,0.02283693578328432,0.25351511827009815,1.562518820456832e-16,0.11397693676489822,,1.562518820456832e-16,,0.023501408661439484,0.2576997418371011,0.04282019324411649,0.024452080324729873,1.562518820456832e-16,0.13928523002451884,1.562518820456832e-16,0.07706610511341827,0.01268860900279614,0.21266578084737206,,,,0.08790746717675538,1.562518820456832e-16,0.22573808183712488,,0.01268860900279614,,0.19610596744898195,,,,1.562518820456832e-16,1.562518820456832e-16,1.562518820456832e-16,,0.02110297074701373,0.0776536677170098,1.562518820456832e-16,,,1.562518820456832e-16,0.01268860900279614,0.030214241173511073,0.024002571138017285,,0.01268860900279614,,,,1.562518820456832e-16,,1.562518820456832e-16,0.09854657652877172,1.562518820456832e-16,0.06844803291875248,0.1260161193897671,0.01870142549040442,0.13172010366084727,1.562518820456832e-16,,,,0.17793973808934774,0.01268860900279614,,0.02542153385580468,,,0.01268860900279614,0.27796689837672633,0.06442828279178674,0.07816360618051077,0.24785223063494086,0.01268860900279614,1.562518820456832e-16,0.1741775822539187,0.07173020253834253,0.03337233773912181,,,,0.04683733829320154,,,,,,,,
1976,0.03490254495598161,1.3014923650468026e-16,,,,0.1966780387001769,1.3014923650468026e-16,0.15759101742585718,,0.21089368198508593,,,1.3014923650468026e-16,,,,0.16297139105836128,,0.012307373428782032,,0.04297489318683426,,0.06297869252975072,0.08111329727377524,0.045983721495829195,1.3014923650468026e-16,,1.3014923650468026e-16,,,0.012307373428782032,0.17650616538303326,0.07778348421781432,1.3014923650468026e-16,0.02259573346121435,0.18155802384650657,,0.24621127935000475,,0.0222228876825881,0.1896554017799223,0.05271115367236687,0.012307373428782032,1.3014923650468026e-16,0.16568975783345943,,0.02396537504002831,,1.3014923650468026e-16,,0.04153616763117745,0.012886399527729093,,0.22897603610114786,0.05639624670866356,,,1.3014923650468026e-16,,0.068142898035923,,1.3014923650468026e-16,,,,1.3014923650468026e-16,1.3014923650468026e-16,0.14515087473208557,,,,,0.24737577869789318,1.3014923650468026e-16,0.10931484918819893,,,,0.0222228876825881,0.25945909381984245,0.051332222213835516,0.011115083714340097,1.3014923650468026e-16,0.14233210361342175,1.3014923650468026e-16,0.08872834539971752,1.3014923650468026e-16,0.20851241497737794,,,,0.060861742556304846,1.3014923650468026e-16,0.22067788382099887,,0.012307373428782032,,0.17522138443266216,,,,1.3014923650468026e-16,1.3014923650468026e-16,0.012307373428782032,0.02018045797108883,0.03411229625373134,0.09533635039667286,,,,,1.3014923650468026e-16,0.012307373428782032,,,0.012307373428782032,,,,0.012307373428782032,0.02830523177137682,1.3014923650468026e-16,0.07575282852855526,0.023210636170242955,0.0736636794030731,0.11182314563150117,0.023210636170242955,0.1464751267180837,1.3014923650468026e-16,,,,0.18015795812239413,0.033337971396928075,,0.07911116862418029,,,0.012307373428782032,0.27391174130396995,0.07671554533486949,0.08535010839627867,0.24266154241465404,,1.3014923650468026e-16,0.14309690903580904,1.3014923650468026e-16,0.046267850304371735,1.3014923650468026e-16,,,0.02839462605188091,,,,,,,,0.012307373428782032
1977,0.026315152492003648,,,,1.274503959339566e-16,0.20084870330828347,0.04480181667574178,0.17136645962230646,,0.2092716524335842,,,0.01245278104371128,,,,0.16709733479757907,,0.023671103222446806,,0.023671103222446806,,0.0897708438155682,0.0894437505528598,0.02238789307896248,,1.274503959339566e-16,0.055802326423608335,,,0.01245278104371128,0.14974857418464962,0.1033384247676269,1.274503959339566e-16,0.0234053137949169,0.1738482156412078,,0.24298732716235144,,0.033631471493667194,0.14968256595417448,0.05572718281388284,,1.274503959339566e-16,0.17803568919958723,,0.01303637262591804,,1.274503959339566e-16,,0.07038296778232292,1.274503959339566e-16,,0.21691124182578783,0.06825699912456394,,,1.274503959339566e-16,,0.02986123643059002,,,,,,,,0.11921553543646767,,,,1.274503959339566e-16,0.24405911654663262,1.274503959339566e-16,0.10650072511311634,,1.274503959339566e-16,,0.023330170185191408,0.2506034971548339,0.022162886372796082,0.02238789307896248,1.274503959339566e-16,0.14016984695561294,1.274503959339566e-16,0.07384222414784879,,0.22193766671437692,,,0.023671103222446806,0.08175082193440403,0.0234053137949169,0.22904620471849485,0.0234053137949169,0.05029111052103386,,0.2061843409231156,,,,1.274503959339566e-16,1.274503959339566e-16,0.023671103222446806,0.01245278104371128,0.03996039664837609,0.08435121039161352,1.274503959339566e-16,0.02144384862995966,,0.023671103222446806,,1.274503959339566e-16,0.01245278104371128,,1.274503959339566e-16,,0.01245278104371128,,1.274503959339566e-16,0.01245278104371128,0.01245278104371128,0.07223726432398309,1.274503959339566e-16,0.07672700815360481,0.09106988296045326,1.274503959339566e-16,0.12931713129300143,0.021183474856904846,,,,0.181430443235831,0.04382638837294478,,0.0570173603431768,,,0.01245278104371128,0.27818026179060285,0.06667971556508846,0.06664567570436443,0.24466588098343742,1.274503959339566e-16,1.274503959339566e-16,0.1704041379837493,0.05412244626617405,0.04225185345387136,1.274503959339566e-16,,,0.019156354617908895,,,,1.274503959339566e-16,,,,1.274503959339566e-16
1978,1.1937338529833138e-16,0.03454039061647889,,,,0.19408469189685662,0.012330150585507049,0.14630015190867865,,0.20195583587976143,,,0.039282829405825226,,,,0.11825475848931191,,0.023593368585017514,,0.012330150585507049,,0.06550427022041004,0.07109611770769285,1.1937338529833138e-16,,,0.012330150585507049,,,,0.15961951667033286,0.1159373236909637,0.039025987260952875,0.0439623342486699,0.1681925179018573,,0.23247161714811332,0.02645646443637517,0.010947022031461504,0.15407705294025467,0.051118003702008315,,,0.1653311147420874,,0.02435912258477908,,0.034154596046706266,,0.05521795216828259,1.1937338529833138e-16,,0.21544326050901305,0.08656176632903746,,,0.02321562487189313,,0.11275789961618594,,,,,,,1.1937338529833138e-16,0.13384049723540067,0.022755868061422223,,,1.1937338529833138e-16,0.24646660127093672,0.012330150585507049,0.11776734853935802,,1.1937338529833138e-16,,1.1937338529833138e-16,0.2535857436533668,0.032077527939941515,0.019639621407238853,1.1937338529833138e-16,0.1449281074600049,,0.09767502198733942,1.1937338529833138e-16,0.21212983094820279,,,1.1937338529833138e-16,0.0692529881953547,1.1937338529833138e-16,0.23472947370991912,,0.026895298322629428,,0.18712921810418356,,0.012330150585507049,,,0.012330150585507049,0.023593368585017514,1.1937338529833138e-16,0.024294713920591886,0.0517665732290569,,,,,0.012330150585507049,1.1937338529833138e-16,,,0.02321562487189313,,1.1937338529833138e-16,,0.012330150585507049,1.1937338529833138e-16,,0.07923917809271608,1.1937338529833138e-16,0.1477807441923018,0.10591539322896992,1.1937338529833138e-16,0.1425883982882023,0.034019086060931375,,,,0.17728651032966106,0.03301531221720852,,0.09214454117844693,,,1.1937338529833138e-16,0.27760765488555633,0.03256343016487434,0.10480866666145927,0.2450808572828888,0.0344788428714036,1.1937338529833138e-16,0.16474185983246903,0.04812047682187294,0.06294487555073897,,,,0.0344788428714036,,,,,,,,1.1937338529833138e-16
1979,0.03274878381001289,,,,,0.1967769711707101,4.022178247788134e-15,0.13845187667722408,,0.2231196690988559,,,0.034862800547803816,,,,0.15645729391920732,,,,,,0.0895001542943603,0.04325634627478689,0.012838839403092179,,,4.022178247788134e-15,0.016955332831355516,,0.012838839403092179,0.17788466814067252,0.05909139559164767,0.07564857686530553,0.03178783112192079,0.16416575028592592,,0.24284543505260206,,4.022178247788134e-15,0.15484789544381572,0.047520845008004874,,4.022178247788134e-15,0.15266095033809698,,0.012838839403092179,,4.022178247788134e-15,,0.02416348486838156,4.022178247788134e-15,,0.20381089577908026,0.12679159255457606,,,0.02293052957684674,,0.08567941944287025,,,,,,4.022178247788134e-15,,0.13815517399234883,0.02293052957684674,,,0.012838839403092179,0.2637367785618962,4.022178247788134e-15,0.0888457397964303,,0.012838839403092179,,0.024535931175241367,0.25431129635072136,0.03378480261485291,4.022178247788134e-15,,0.14574986846067392,4.022178247788134e-15,0.11378963546899735,,0.20921364570364676,,0.012838839403092179,,0.05790842629697628,0.024036047931017556,0.21940877599907654,,4.022178247788134e-15,,0.1991274913878739,,,,4.022178247788134e-15,4.022178247788134e-15,0.03252020719068957,4.022178247788134e-15,0.04209821888767176,0.11236598440067537,,,,4.022178247788134e-15,4.022178247788134e-15,4.022178247788134e-15,4.022178247788134e-15,,4.022178247788134e-15,,,,0.019860410344209326,4.022178247788134e-15,,0.05889130233237065,0.02369311244109835,0.10589035579731855,0.1472842573048542,4.022178247788134e-15,0.1473522873288742,0.04372029926433517,,,,0.16913541172560836,0.012838839403092179,,0.0914332075280152,,,4.022178247788134e-15,0.2791329742324666,0.06824948732686124,0.06580351656697508,0.23598810313630106,0.03287844315170254,,0.14046751158586254,4.022178247788134e-15,0.02369311244109835,,,,4.022178247788134e-15,0.012838839403092179,,,0.012838839403092179,,,,
1980,9.65249416706911e-17,9.65249416706911e-17,,,,0.17892150322504635,0.020862303659213315,0.1326086469391658,,0.21236386120803524,,9.65249416706911e-17,0.01165389654421279,0.01165389654421279,,,0.1423974374584545,,9.65249416706911e-17,,9.65249416706911e-17,0.01165389654421279,0.057630485383945676,0.1065157897622387,0.01165389654421279,,9.65249416706911e-17,9.65249416706911e-17,,,9.65249416706911e-17,0.15112677168730657,0.11750893060425066,0.05708687947661012,0.05388322774958659,0.20046868045882044,,0.238406947989525,,0.011653896544213855,0.1640870714999262,0.10291692760383268,,,0.191252118976783,,,,9.65249416706911e-17,,9.65249416706911e-17,9.65249416706911e-17,,0.20313497260100757,0.08622171791097175,,,9.65249416706911e-17,,0.06795877193660366,,,,,9.65249416706911e-17,,,0.1456223400270575,9.65249416706911e-17,,,,0.2590859484730917,9.65249416706911e-17,0.10993025589690998,,0.01165389654421279,,0.023073441209127285,0.2515435802499969,0.03184785068656203,0.06226171717833538,9.65249416706911e-17,0.12493408290499264,9.65249416706911e-17,0.076860221716453,,0.2221385272024899,,,0.020525352958464287,0.06671581017296545,0.051369132619072125,0.2108504966925406,0.03286692095572735,0.03217723635256932,,0.2040523397942486,,,,9.65249416706911e-17,9.65249416706911e-17,0.021881373928378637,0.01165389654421279,0.01165389654421279,0.13471012021531595,,,,9.65249416706911e-17,9.65249416706911e-17,0.0194679015662201,9.65249416706911e-17,,0.02154241007752194,,,,9.65249416706911e-17,9.65249416706911e-17,9.65249416706911e-17,0.02941092032368983,0.039459373247584625,0.11703387253075306,0.10668440173285451,0.021881373928378637,0.16457079665134128,0.00891151850667413,,,0.01165389654421279,0.1550797533732805,9.65249416706911e-17,,0.076860221716453,,,9.65249416706911e-17,0.26684764946710426,0.03647128486428639,0.0827779839158087,0.23418519571299273,9.65249416706911e-17,9.65249416706911e-17,0.15504988279642382,0.021881373928378637,0.042141421971095064,,,,0.01165389654421279,0.022968829237568794,,,,,,,9.65249416706911e-17
1981,0.011559812225459432,1.9186020440860132e-15,,,,0.19350264304140302,1.9186020440860132e-15,0.10615341448402053,,0.2092950388165161,,,0.022335467953676035,,,,0.14172374672371368,,1.9186020440860132e-15,,1.9186020440860132e-15,1.9186020440860132e-15,0.059490025372043856,0.0872454362366555,0.04131973827198728,,,1.9186020440860132e-15,,0.020210267851441324,1.9186020440860132e-15,0.1775124009927333,0.11239152715952484,0.04983270427521245,0.068848357907956,0.19552540778528207,,0.22508594811436644,1.9186020440860132e-15,1.9186020440860132e-15,0.16196231214579493,0.03231506163059532,0.02129668294889385,,0.1582557057199616,,0.031132112803770824,,0.03083826762832768,,0.03033326686924385,1.9186020440860132e-15,,0.17565769842041906,0.11162046973711506,,,1.9186020440860132e-15,,0.08851132756910106,,0.036628949268084146,,,1.9186020440860132e-15,1.9186020440860132e-15,,0.1515387000788715,1.9186020440860132e-15,,,1.9186020440860132e-15,0.2517292899300488,1.9186020440860132e-15,0.1307826024379977,,0.03303664758567981,,0.020820732944822663,0.2499896891915604,0.020959810228863274,0.011559812225459432,1.9186020440860132e-15,0.1673394723609492,1.9186020440860132e-15,0.1057844436871709,,0.20208409225783724,,1.9186020440860132e-15,,0.05610586400424965,0.031997862580897624,0.19863518138704417,,0.041297407759451496,,0.2019960320658139,0.011559812225459432,,,1.9186020440860132e-15,1.9186020440860132e-15,0.056424511558422534,0.011559812225459432,0.02224906775287915,0.13962272454482774,1.9186020440860132e-15,1.9186020440860132e-15,,,0.008502799674653562,0.02572980537423267,1.9186020440860132e-15,,0.04170745077150218,,,,0.02129668294889385,1.9186020440860132e-15,1.9186020440860132e-15,0.07784497639044696,0.011559812225459432,0.12192365473929723,0.11792302296680143,1.9186020440860132e-15,0.1553706215372359,1.9186020440860132e-15,,1.9186020440860132e-15,,0.17076509925897318,1.9186020440860132e-15,,0.10095117581924332,,,1.9186020440860132e-15,0.27004668442039165,0.07057525999802686,0.06998941186820411,0.22746341040790416,1.9186020440860132e-15,,0.1659988849193987,0.04055585925977684,0.04868199431281404,,,,1.9186020440860132e-15,,,,,,,,
1982,2.6204967119738133e-15,2.6204967119738133e-15,,,,0.20769675484588382,2.6204967119738133e-15,0.10723005897796896,,0.20302748771362,,,2.6204967119738133e-15,0.03381220230396976,,,0.1376340972115401,,,,2.6204967119738133e-15,,0.11289132869560167,0.08292878590991949,2.6204967119738133e-15,2.6204967119738133e-15,,2.6204967119738133e-15,0.016844333690722066,,0.05403471098988468,0.1561187531567603,0.08763243775569862,0.06103068195659598,0.0798632605043955,0.16799946974925475,,0.2481041286018598,,2.6204967119738133e-15,0.16978739330988107,0.054969380248943156,,,0.165109501820504,,2.6204967119738133e-15,,0.011864835365711722,,0.0338697680256716,2.6204967119738133e-15,,0.20786691081254136,0.08954092204287736,,,2.6204967119738133e-15,,0.030336257522641148,,,,,2.6204967119738133e-15,,,0.16161559766944247,2.6204967119738133e-15,,,,0.2507633922220729,2.6204967119738133e-15,0.13148512659766795,,2.6204967119738133e-15,,0.034166587487724775,0.25668346522542995,2.6204967119738133e-15,0.02171574905075761,,0.15417901421466348,,0.09205996332784785,2.6204967119738133e-15,0.1995774229922233,,,,0.0187510743142259,0.035705833368514954,0.22332858436833827,,0.022808644138272306,,0.16992247659213752,,,,2.6204967119738133e-15,2.6204967119738133e-15,0.011864835365711722,2.6204967119738133e-15,0.034248229470912946,0.13180007611562006,,,,,,0.01106112388740191,2.6204967119738133e-15,,2.6204967119738133e-15,,0.020222508685917545,,0.011864835365711722,,2.6204967119738133e-15,0.052681203892116904,0.02398384238731294,0.14114174740155147,0.13201172418714138,2.6204967119738133e-15,0.1452416203214565,2.6204967119738133e-15,,2.6204967119738133e-15,,0.16229886615870992,0.02171574905075761,,0.0758221080975142,,,2.6204967119738133e-15,0.2689826568069178,0.08697133524271332,0.10735042413786851,0.2494586634406108,,0.023187105583513664,0.1303774609318645,0.024257038238745143,0.06569974959550003,,,,0.011864835365711722,2.6204967119738133e-15,,,,,,,2.6204967119738133e-15
1983,0.02222792270259944,,,,,0.21094535144523702,2.5958433098024205e-15,0.1298701248630145,,0.20273408432927584,,,2.5958433098024205e-15,2.5958433098024205e-15,,,0.1153322019087445,,0.03258982367262205,,0.020782610695406205,,0.08967771608452865,0.07147945291086942,0.022820110636089224,,2.5958433098024205e-15,0.011861854367728662,0.011861854367728662,,0.012407819479256675,0.17762309815250668,0.0854732567968561,0.06296711434337562,0.12331378442711491,0.19615886656258283,,0.23557925785264391,,2.5958433098024205e-15,0.1774847257946416,0.05171951496443093,2.5958433098024205e-15,,0.16864862666106142,,2.5958433098024205e-15,,2.5958433098024205e-15,,0.030934912992863585,0.011861854367728662,,0.19787624399302828,0.08950214854434542,,,0.011861854367728662,,0.05965564921714039,,0.022952320375933907,,,2.5958433098024205e-15,,2.5958433098024205e-15,0.1586918537159735,,,,,0.25204110096210225,2.5958433098024205e-15,0.08407139090505045,,0.03318617897096,,0.021436512741910677,0.24903645612652986,2.5958433098024205e-15,2.5958433098024205e-15,,0.16403881889982536,0.011861854367728662,0.11554377618778476,,0.2116018937644748,,2.5958433098024205e-15,,0.009769713036535425,2.5958433098024205e-15,0.23951298267799756,,0.0436802896808273,,0.18164497866769286,2.5958433098024205e-15,,,2.5958433098024205e-15,2.5958433098024205e-15,2.5958433098024205e-15,0.0526461073486983,0.029441256456794115,0.12868340704694942,,,,,0.031997635739132266,2.5958433098024205e-15,2.5958433098024205e-15,,2.5958433098024205e-15,,,,2.5958433098024205e-15,,2.5958433098024205e-15,0.08951111687225577,2.5958433098024205e-15,0.1282148620720527,0.11627654950835903,2.5958433098024205e-15,0.12202509632038903,,,,,0.17137606134592062,0.022820110636089224,,0.06729599183986293,,,2.5958433098024205e-15,0.2695700506958259,0.045887576042161586,0.07097704067214412,0.22202705686345567,2.5958433098024205e-15,,0.15576871396501574,0.044453165889435695,0.011861854367728662,,,,0.011861854367728662,,,,2.5958433098024205e-15,,,,2.5958433098024205e-15
1984,7.250858673284474e-17,,,,,0.2075193221402254,0.011234167549035926,0.12501356997511498,,0.22110697334962093,,,0.011234167549035926,0.011234167549035926,0.011234167549035926,,0.12073279918323838,,7.250858673284474e-17,,7.250858673284474e-17,,0.09224034224205738,0.09743353625979904,0.02852194169146186,,,0.011234167549035926,7.250858673284474e-17,,7.250858673284474e-17,0.17541625656926443,0.10415039112391965,0.06993131238104708,0.09353251885098386,0.17560660314750634,,0.2285434175682119,,7.250858673284474e-17,0.15520351450772157,0.1004066565109169,,,0.16738104587029415,,7.250858673284474e-17,,7.250858673284474e-17,,0.011234167549035926,0.011234167549035926,,0.20928219286293911,0.08359437313713644,,,0.02054909425915858,,0.028335950695779787,,7.250858673284474e-17,,,7.250858673284474e-17,7.250858673284474e-17,,0.1366818096212791,,,,7.250858673284474e-17,0.2453041784559885,7.250858673284474e-17,0.07613133024172006,,0.04173417112724989,,0.04734632154583279,0.24618446120688772,7.250858673284474e-17,0.021638838371487976,7.250858673284474e-17,0.1653602103304406,7.250858673284474e-17,0.08347107368556908,,0.21961153875702658,,,,0.04870148283931807,0.03105452736274749,0.22872178626700498,0.019739494988008203,0.029303931600962747,,0.1633092365080877,,,,7.250858673284474e-17,7.250858673284474e-17,7.250858673284474e-17,0.03055298039710428,0.042848292139359694,0.13287472856031596,,,,,0.030581259964772595,0.05883549202672052,7.250858673284474e-17,,7.250858673284474e-17,,,,0.011234167549035926,7.250858673284474e-17,,0.06688780837034844,7.250858673284474e-17,0.14768346959526538,0.11374138414378165,7.250858673284474e-17,0.14654182137311847,0.011234167549035926,,,,0.20052402786870363,0.011234167549035926,,0.0799092043309431,,0.011234167549035926,0.030306287022722242,0.26486119811776476,0.030953765081611424,0.10784678602835152,0.2275898772928525,7.250858673284474e-17,7.250858673284474e-17,0.13792836177173393,0.02167617478024798,0.040692438793952485,,,,7.250858673284474e-17,,,,0.01173178723049588,,0.020927934440222732,,
